snapshot_date,product_id,product_name,warehouse_id,ABC_class,current_inventory,current_inventory_value,average_daily_demand,forecast_daily_demand,planning_daily_demand,demand_variability,standard_lead_time_days,safety_stock,reorder_point,eoq,stockout_risk,overstock_risk,recommended_order_quantity,transfer_from_warehouse,inventory_action
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH06,C,6,24.84,0.01,0.01,0.01,0.32,38,1.0,2.0,25.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH07,C,5,20.7,0.0,0.0,0.0,0.44,38,2.0,2.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH08,C,13,53.82,0.0,0.0,0.0,0.54,38,2.0,2.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH09,C,4,16.56,0.04,0.04,0.04,0.56,38,2.0,4.0,43.0,Medium,Medium,43.0,WH08,REORDER SOON
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH10,C,4,16.56,0.03,0.03,0.03,0.24,38,1.0,2.0,38.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH11,C,4,16.56,0.02,0.02,0.02,0.5,38,2.0,3.0,29.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00182,Solstice Pro Counting Puzzle,WH12,C,4,16.56,0.0,0.0,0.0,0.24,38,1.0,1.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH01,B,15,177.0,0.07,0.07,0.07,0.84,35,3.0,5.0,32.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH02,B,6,70.8,0.01,0.01,0.01,0.56,35,2.0,2.0,15.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH03,B,5,59.0,0.02,0.02,0.02,0.14,35,1.0,2.0,16.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH04,B,3,35.4,0.02,0.02,0.02,0.41,35,2.0,3.0,20.0,Medium,High,20.0,WH01,REORDER SOON
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH05,B,5,59.0,0.02,0.02,0.02,0.19,35,1.0,2.0,16.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH06,B,3,35.4,0.01,0.01,0.01,0.24,35,1.0,1.0,13.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH07,B,1,11.8,0.0,0.0,0.0,0.48,35,2.0,2.0,0.0,Medium,High,1.0,WH01,REORDER SOON
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH08,B,0,0.0,0.01,0.01,0.01,0.74,35,3.0,3.0,11.0,Critical,Low,11.0,WH01,TRANSFER STOCK
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH09,B,1,11.8,0.03,0.03,0.03,0.88,35,3.0,4.0,20.0,Medium,Low,20.0,WH01,REORDER SOON
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH10,B,2,23.6,0.0,0.0,0.0,0.14,35,1.0,1.0,7.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH11,B,6,70.8,0.0,0.0,0.0,0.27,35,1.0,1.0,7.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00183,Trailhaven Ultra Drawer Dividers,WH12,B,5,59.0,0.0,0.0,0.0,0.3,35,1.0,1.0,9.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00184,Driftwood Essential Table Lamp,WH01,A,4,70.52,0.03,0.03,0.03,0.67,11,1.0,1.0,18.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P00184,Driftwood Essential Table Lamp,WH02,A,5,88.15,0.06,0.06,0.06,0.96,11,2.0,3.0,24.0,Low,Medium,0.0,WH12,MONITOR
2026-12-28,P00184,Driftwood Essential Table Lamp,WH03,A,2,35.26,0.06,0.06,0.06,0.46,11,1.0,2.0,24.0,Medium,Low,24.0,WH12,REORDER SOON
2026-12-28,P00184,Driftwood Essential Table Lamp,WH04,A,6,105.78,0.05,0.05,0.05,0.64,11,1.0,2.0,22.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P00184,Driftwood Essential Table Lamp,WH05,A,4,70.52,0.08,0.08,0.08,0.71,11,1.0,2.0,29.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00184,Driftwood Essential Table Lamp,WH06,A,1,17.63,0.02,0.02,0.02,0.4,11,1.0,1.0,14.0,Medium,Low,14.0,WH12,REORDER SOON
2026-12-28,P00184,Driftwood Essential Table Lamp,WH07,A,2,35.26,0.0,0.0,0.0,0.27,11,1.0,1.0,6.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P00184,Driftwood Essential Table Lamp,WH08,A,6,105.78,0.04,0.04,0.04,1.1,11,2.0,2.0,21.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P00184,Driftwood Essential Table Lamp,WH09,A,2,35.26,0.1,0.1,0.1,0.19,11,0.0,1.0,33.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00184,Driftwood Essential Table Lamp,WH10,A,5,88.15,0.06,0.06,0.06,1.13,11,2.0,3.0,26.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00184,Driftwood Essential Table Lamp,WH11,A,9,158.67,0.0,0.0,0.0,0.65,11,1.0,1.0,7.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P00184,Driftwood Essential Table Lamp,WH12,A,18,317.34,0.02,0.02,0.02,1.18,11,2.0,2.0,13.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH01,C,4,41.68,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH02,C,2,20.84,0.0,0.0,0.0,0.36,18,1.0,1.0,9.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH03,C,3,31.26,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH04,C,11,114.62,0.0,0.0,0.0,0.32,18,1.0,1.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH05,C,3,31.26,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH06,C,2,20.84,0.0,0.0,0.0,0.19,18,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH07,C,2,20.84,0.0,0.0,0.0,0.14,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH08,C,3,31.26,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH09,C,5,52.1,0.0,0.0,0.0,0.19,18,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH10,C,1,10.42,0.0,0.0,0.0,0.27,18,1.0,1.0,0.0,Medium,High,0.0,WH04,REORDER SOON
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH11,C,4,41.68,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00185,UrbanNest Lite Vehicle Toy Set,WH12,C,3,31.26,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH01,A,8,212.4,0.04,0.04,0.04,0.82,39,3.0,5.0,17.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH02,A,4,106.2,0.07,0.07,0.07,0.67,39,3.0,6.0,23.0,Medium,Low,23.0,WH04,REORDER SOON
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH03,A,5,132.75,0.05,0.05,0.05,1.02,39,4.0,6.0,18.0,Medium,Medium,18.0,WH04,REORDER SOON
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH04,A,13,345.15,0.07,0.07,0.07,1.5,39,6.0,9.0,23.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH05,A,4,106.2,0.02,0.02,0.02,0.24,39,1.0,2.0,12.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH06,A,2,53.1,0.03,0.03,0.03,0.32,39,1.0,2.0,14.0,Medium,Low,14.0,WH04,REORDER SOON
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH07,A,5,132.75,0.0,0.0,0.0,0.3,39,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH08,A,3,79.65,0.01,0.01,0.01,0.49,39,2.0,2.0,9.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH09,A,11,292.05,0.07,0.07,0.07,1.23,39,5.0,8.0,22.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH10,A,12,318.6,0.01,0.01,0.01,1.01,39,4.0,4.0,7.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH11,A,1,26.55,0.0,0.0,0.0,0.31,39,1.0,1.0,6.0,Medium,High,6.0,WH04,REORDER SOON
2026-12-28,P00186,Aurelia Everyday Over-Ear Headphones,WH12,A,13,345.15,0.01,0.01,0.01,0.75,39,3.0,3.0,9.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH01,C,1,23.82,0.0,0.0,0.0,0.27,28,1.0,1.0,0.0,Medium,High,0.0,WH10,REORDER SOON
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH02,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH03,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH04,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH05,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH06,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH07,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH08,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH09,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH10,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH11,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00187,ClearPath Signature Throw Pillow Set,WH12,C,1,23.82,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH01,C,4,42.36,0.0,0.0,0.0,0.19,15,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH02,C,2,21.18,0.0,0.0,0.0,0.14,15,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH03,C,4,42.36,0.01,0.01,0.01,0.19,15,0.0,0.0,16.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH04,C,5,52.95,0.0,0.0,0.0,0.24,15,1.0,1.0,9.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH05,C,4,42.36,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH06,C,3,31.77,0.02,0.02,0.02,0.14,15,0.0,0.0,17.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH07,C,4,42.36,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH08,C,5,52.95,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH09,C,0,0.0,0.01,0.01,0.01,0.51,15,1.0,1.0,12.0,Critical,Low,12.0,WH08,TRANSFER STOCK
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH10,C,2,21.18,0.03,0.03,0.03,0.14,15,0.0,0.0,24.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH11,C,2,21.18,0.0,0.0,0.0,0.3,15,1.0,1.0,9.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00188,Rockridge Max Vitamin C Serum,WH12,C,2,21.18,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH01,A,3,11.85,0.19,0.19,0.19,0.0,25,0.0,5.0,94.0,High,Low,94.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH02,A,7,27.65,0.22,0.22,0.22,0.7,25,2.0,7.0,101.0,Medium,Low,101.0,WH11,REORDER SOON
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH03,A,3,11.85,0.23,0.23,0.23,0.0,25,0.0,6.0,104.0,High,Low,104.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH04,A,2,7.9,0.26,0.26,0.26,0.67,25,2.0,9.0,110.0,High,Low,110.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH05,A,3,11.85,0.17,0.17,0.17,0.14,25,0.0,4.0,89.0,High,Low,89.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH06,A,2,7.9,0.24,0.24,0.24,0.0,25,0.0,6.0,106.0,High,Low,106.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH07,A,1,3.95,0.04,0.04,0.04,0.14,25,0.0,1.0,41.0,Medium,Low,41.0,WH11,REORDER SOON
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH08,A,4,15.8,0.1,0.1,0.1,3.34,25,10.0,13.0,69.0,Medium,Low,69.0,WH11,REORDER SOON
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH09,A,4,15.8,0.31,0.31,0.31,0.0,25,0.0,8.0,119.0,High,Low,119.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH10,A,1,3.95,0.18,0.18,0.18,0.24,25,1.0,5.0,91.0,High,Low,91.0,WH11,TRANSFER STOCK
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH11,A,208,821.6,0.11,0.11,0.11,8.26,25,26.0,29.0,70.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00189,Glacier Max Multivitamin Bottle,WH12,A,3,11.85,0.18,0.18,0.18,0.0,25,0.0,4.0,91.0,High,Low,91.0,WH11,TRANSFER STOCK
2026-12-28,P00190,Everline Ultra Denim Jacket,WH01,C,0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Critical,Low,0.0,WH03,TRANSFER STOCK
2026-12-28,P00190,Everline Ultra Denim Jacket,WH02,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH03,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH04,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH05,C,1,6.94,0.0,0.0,0.0,0.14,44,1.0,1.0,0.0,Medium,High,0.0,WH03,REORDER SOON
2026-12-28,P00190,Everline Ultra Denim Jacket,WH06,C,1,6.94,0.0,0.0,0.0,0.14,44,1.0,1.0,0.0,Medium,High,0.0,WH03,REORDER SOON
2026-12-28,P00190,Everline Ultra Denim Jacket,WH07,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH08,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH09,C,1,6.94,0.0,0.0,0.0,0.24,44,1.0,1.0,0.0,Medium,High,0.0,WH03,REORDER SOON
2026-12-28,P00190,Everline Ultra Denim Jacket,WH10,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH11,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00190,Everline Ultra Denim Jacket,WH12,C,1,6.94,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH01,B,12,46.8,0.02,0.02,0.02,0.55,37,2.0,3.0,30.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH02,B,16,62.4,0.03,0.03,0.03,1.12,37,4.0,5.0,36.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH03,B,4,15.6,0.05,0.05,0.05,0.47,37,2.0,4.0,49.0,Medium,Low,49.0,WH05,REORDER SOON
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH04,B,0,0.0,0.02,0.02,0.02,0.8,37,3.0,4.0,27.0,Critical,Low,27.0,WH05,TRANSFER STOCK
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH05,B,16,62.4,0.03,0.03,0.03,0.84,37,3.0,4.0,36.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH06,B,6,23.4,0.02,0.02,0.02,0.36,37,1.0,2.0,30.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH07,B,3,11.7,0.01,0.01,0.01,0.86,37,3.0,3.0,19.0,Medium,High,19.0,WH05,REORDER SOON
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH08,B,1,3.9,0.02,0.02,0.02,0.57,37,2.0,3.0,32.0,Medium,Low,32.0,WH05,REORDER SOON
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH09,B,11,42.9,0.04,0.04,0.04,0.81,37,3.0,4.0,42.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH10,B,6,23.4,0.04,0.04,0.04,0.6,37,2.0,4.0,44.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH11,B,10,39.0,0.0,0.0,0.0,0.27,37,1.0,1.0,15.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00191,Aurelia Deluxe Lipstick Set,WH12,B,2,7.8,0.0,0.0,0.0,0.24,37,1.0,1.0,15.0,Low,High,0.0,WH05,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH01,B,3,15.78,0.06,0.06,0.06,0.67,21,2.0,3.0,46.0,Medium,Low,46.0,WH06,REORDER SOON
2026-12-28,P00192,Vanture Elite Body Wipes,WH02,B,7,36.82,0.09,0.09,0.09,1.05,21,3.0,5.0,57.0,Low,Low,0.0,WH06,HOLD
2026-12-28,P00192,Vanture Elite Body Wipes,WH03,B,6,31.56,0.02,0.02,0.02,0.52,21,1.0,1.0,28.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH04,B,3,15.78,0.1,0.1,0.1,0.4,21,1.0,3.0,60.0,Medium,Low,60.0,WH06,REORDER SOON
2026-12-28,P00192,Vanture Elite Body Wipes,WH05,B,7,36.82,0.07,0.07,0.07,0.0,21,0.0,2.0,51.0,Low,Medium,0.0,WH06,MONITOR
2026-12-28,P00192,Vanture Elite Body Wipes,WH06,B,51,268.26,0.02,0.02,0.02,2.72,21,8.0,8.0,28.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH07,B,6,31.56,0.01,0.01,0.01,0.41,21,1.0,1.0,22.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH08,B,19,99.94,0.03,0.03,0.03,1.92,21,5.0,6.0,31.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH09,B,10,52.6,0.06,0.06,0.06,0.92,21,3.0,4.0,46.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH10,B,5,26.3,0.04,0.04,0.04,0.0,21,0.0,1.0,36.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P00192,Vanture Elite Body Wipes,WH11,B,3,15.78,0.04,0.04,0.04,0.56,21,2.0,3.0,39.0,Medium,Low,39.0,WH06,REORDER SOON
2026-12-28,P00192,Vanture Elite Body Wipes,WH12,B,1,5.26,0.04,0.04,0.04,0.14,21,0.0,1.0,35.0,Medium,Low,35.0,WH06,REORDER SOON
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH01,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH02,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH03,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH04,C,0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Critical,Low,0.0,WH09,TRANSFER STOCK
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH05,C,1,36.16,0.0,0.0,0.0,0.24,19,1.0,1.0,0.0,Medium,High,0.0,WH09,REORDER SOON
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH06,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,5.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH07,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH08,C,2,72.32,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH09,C,2,72.32,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH10,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH11,C,1,36.16,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00193,Halcyon Essential Compression Shorts,WH12,C,1,36.16,0.0,0.0,0.0,0.19,19,1.0,1.0,0.0,Medium,High,0.0,WH09,REORDER SOON
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH01,C,2,13.92,0.0,0.0,0.0,0.24,58,1.0,1.0,9.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH02,C,8,55.68,0.0,0.0,0.0,0.43,58,2.0,2.0,11.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH03,C,4,27.84,0.0,0.0,0.0,0.0,58,0.0,0.0,11.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH04,C,3,20.88,0.0,0.0,0.0,0.14,58,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH05,C,3,20.88,0.01,0.01,0.01,0.0,58,0.0,1.0,19.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH06,C,3,20.88,0.0,0.0,0.0,0.0,58,0.0,0.0,9.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH07,C,2,13.92,0.0,0.0,0.0,0.14,58,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00194,Everline Advanced Fragrance Gift Set,WH08,C,2,13.92,0.0,0.0,0.0,0.44,58,2.0,2.0,0.0,Medium,High,0.0,WH02,REORDER SOON
