product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status,total_net_sales,total_units_sold,ABC_class,fast_moving_flag,slow_moving_flag,high_value_flag
P00582,CLO-00582-8676,ClearPath Deluxe Cardigan,Clothing,Women's Apparel,ClearPath,6.91,19.99,SUP164,27,353,,False,2026-04-30,Active,1382.54,75,C,0,0,0
P00583,AUT-00583-1412,Comet Max Trunk Organizer,Automotive,Interior Accessories,Comet,86.38,140.99,SUP008,23,101,,False,2025-07-04,Active,13314.41,101,A,0,0,1
P00584,HOM-00584-4965,Quinley Max Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Quinley,45.92,93.99,SUP121,16,76,,False,2025-03-18,Active,15191.85,173,A,0,0,1
P00585,SPO-00585-4726,Quinley Pro Bike Water Bottle Cage,Sports,Cycling,Quinley,8.42,16.99,SUP271,34,393,,False,2025-06-16,Active,894.74,55,C,0,0,0
P00586,AUT-00586-8012,Lumino Essential Tire Shine Kit,Automotive,Tire & Wheel Care,Lumino,12.54,24.99,SUP011,33,138,,False,2025-04-02,Active,6921.73,298,B,1,0,0
P00587,TOY-00587-4649,Meridian X200 Brick Building Set,Toys,Building Sets,Meridian,8.69,14.99,SUP171,55,263,,False,2024-01-06,Active,1831.13,131,C,0,0,0
P00588,TOY-00588-3900,BlueStone Everyday Alphabet Learning Set,Toys,Educational Toys,BlueStone,4.07,9.99,SUP102,14,240,,False,2025-03-25,Active,5778.76,625,B,1,0,0
P00589,CLO-00589-2561,Silverpine Deluxe Denim Jacket,Clothing,Men's Apparel,Silverpine,23.22,43.99,SUP115,40,219,,False,2025-11-09,Discontinued,0.0,0,C,0,1,1
P00590,TOY-00590-7690,Sunneva Classic 1000-Piece Puzzle,Toys,Board Games & Puzzles,Sunneva,15.91,35.99,SUP159,12,194,,False,2026-02-20,Active,153.61,5,C,0,1,0
P00591,SPO-00591-9977,Solstice Everyday Meditation Cushion,Sports,Yoga & Wellness,Solstice,9.41,18.99,SUP115,40,213,,False,2024-03-24,Active,1394.71,79,C,0,0,0
P00592,HOM-00592-7912,Amberfield Max Drawer Dividers,Home & Kitchen,Storage & Organization,Amberfield,37.01,53.99,SUP274,17,118,,False,2025-09-13,Active,3348.17,66,B,0,0,1
P00593,ELE-00593-7411,Brightline Everyday Plus Soundbar,Electronics,Headphones & Audio,Brightline,16.36,25.99,SUP077,21,270,,True,2024-04-10,Discontinued,0.0,0,C,0,1,0
P00594,TOY-00594-6005,Cedarwood Lite Backyard Game Set,Toys,Outdoor Play,Cedarwood,13.76,22.99,SUP218,60,165,,False,2024-01-28,Active,553.18,25,C,0,1,0
P00595,BOO-00595-9599,Foundry Essential Literary Fiction Hardcover,Books,Fiction,Foundry,18.46,29.99,SUP022,48,158,,False,2024-02-11,Active,10796.15,397,A,1,0,1
P00596,CLO-00596-3056,Harborlight Everyday Plus Kids Rain Jacket,Clothing,Kids' Apparel,Harborlight,7.84,11.99,SUP084,43,169,,False,2024-04-17,Active,2575.19,229,B,0,0,0
P00597,PER-00597-7681,Glacier Advanced Hand Sanitizer 3-Pack,Personal Care,Personal Hygiene,Glacier,7.45,11.99,SUP030,8,228,280.0,False,2024-03-17,Active,1387.41,126,C,0,0,0
P00598,SPO-00598-3446,Meridian Advanced Bike Helmet,Sports,Cycling,Meridian,1.54,3.99,SUP052,59,950,,True,2025-06-11,Seasonal,150.33,40,C,0,1,0
P00599,BEA-00599-5444,Quinley Ultra Lipstick Set,Beauty,Makeup,Quinley,15.89,44.99,SUP159,15,194,326.0,False,2026-04-19,Active,16065.74,388,A,1,0,1
P00600,BEA-00600-2124,Vertex Everyday Foundation,Beauty,Makeup,Vertex,6.94,19.99,SUP087,9,205,170.0,False,2025-11-24,Active,645.22,36,C,0,1,0
P00601,BOO-00601-6514,Cedarwood Advanced Illustrated Novel,Books,Comics & Graphic Novels,Cedarwood,9.23,15.99,SUP012,33,343,,False,2025-10-28,Active,1218.49,84,C,0,0,1
P00602,TOY-00602-4832,Timbercrest Signature Alphabet Learning Set,Toys,Educational Toys,Timbercrest,8.81,15.99,SUP258,39,355,,False,2024-04-16,Active,3084.89,210,B,0,0,0
P00603,CLO-00603-2510,Foundry Lite Training Jacket,Clothing,Activewear,Foundry,10.84,16.99,SUP192,61,344,,False,2026-05-05,Active,2355.55,148,B,0,0,0
P00604,CLO-00604-8015,Lumino Elite Blouse,Clothing,Women's Apparel,Lumino,8.59,13.99,SUP281,41,173,,True,2025-04-03,Seasonal,11656.83,889,A,1,0,0
P00605,SPO-00605-2376,Norwell Signature Cycling Gloves,Sports,Cycling,Norwell,10.23,15.99,SUP241,20,239,,False,2024-01-29,Active,3925.29,264,B,1,0,0
P00606,SPO-00606-7540,Vaultis Advanced Adjustable Dumbbell Set,Sports,Fitness Equipment,Vaultis,33.42,60.99,SUP159,13,175,,True,2025-08-08,Seasonal,6099.44,108,B,0,0,0
P00607,AUT-00607-5376,Ostrom Signature Steering Wheel Cover,Automotive,Interior Accessories,Ostrom,23.59,45.99,SUP131,22,107,,False,2025-10-04,Active,2942.66,69,B,0,0,0
P00608,ELE-00608-9726,Everline Everyday Plus Video Doorbell,Electronics,Smart Home Devices,Everline,62.05,131.99,SUP275,5,83,,False,2024-12-31,Active,18636.8,154,A,0,0,0
P00609,TOY-00609-2827,Silverpine Max Model Kit,Toys,Building Sets,Silverpine,3.28,8.99,SUP115,39,635,,False,2025-10-14,Active,858.61,102,C,0,0,0
P00610,CLO-00610-5818,Fernwood Signature Toddler Joggers,Clothing,Kids' Apparel,Fernwood,14.59,40.99,SUP159,15,135,,False,2025-09-24,Active,3965.36,103,B,0,0,0
P00611,ELE-00611-7929,Lumino Ultra Smart Bulb Kit,Electronics,Smart Home Devices,Lumino,43.85,62.99,SUP084,47,135,,False,2025-06-13,Active,2541.63,42,B,0,0,0
P00612,SPO-00612-4804,Silverpine X200 Yoga Block Set,Sports,Yoga & Wellness,Silverpine,19.38,40.99,SUP073,21,246,,False,2024-11-08,Active,2195.79,57,B,0,0,0
P00613,SPO-00613-3672,Copperfield Deluxe Yoga Mat,Sports,Fitness Equipment,Copperfield,14.59,26.99,SUP255,19,226,,False,2026-06-29,Active,1374.97,57,C,0,0,0
P00614,CLO-00614-3872,Glacier Compact Sandals,Clothing,Footwear,Glacier,21.81,48.99,SUP058,9,220,,False,2025-07-22,Active,2393.23,51,B,0,0,1
P00615,TOY-00615-1786,Everline Essential Card Game,Toys,Board Games & Puzzles,Everline,26.24,51.99,SUP028,43,189,,False,2025-02-25,Active,1202.33,25,C,0,1,1
P00616,GRO-00616-8897,Vanture Classic Herbal Tea Sampler,Grocery,Beverages,Vanture,2.58,4.99,SUP211,23,679,341.0,True,2025-11-29,Seasonal,5122.6,1110,B,1,0,0
P00617,HOM-00617-6268,Trailhaven Lite Air Fryer,Home & Kitchen,Small Appliances,Trailhaven,3.65,5.99,SUP253,60,494,,True,2024-08-09,Seasonal,4081.37,733,B,1,0,0
P00618,GRO-00618-5099,Pinnacle Classic Cereal Box,Grocery,Breakfast Foods,Pinnacle,3.13,4.99,SUP274,20,306,153.0,False,2026-05-21,Active,395.09,85,C,0,0,0
P00619,BEA-00619-5998,Vaultis Deluxe Facial Moisturizer,Beauty,Skincare,Vaultis,11.63,28.99,SUP189,2,215,454.0,False,2025-11-02,Active,1221.56,45,C,0,0,0
P00620,SPO-00620-1216,Solstice Signature Hiking Backpack,Sports,Outdoor Recreation,Solstice,4.58,9.99,SUP090,30,504,,False,2025-08-05,Active,3461.14,375,B,1,0,0
P00621,AUT-00621-3350,Novara Deluxe Jump Starter,Automotive,Tools & Equipment,Novara,12.96,24.99,SUP152,8,165,,False,2024-08-30,Active,33494.37,1436,A,1,0,0
P00622,SPO-00622-1730,Willowbrook Everyday Plus Soccer Ball,Sports,Team Sports Gear,Willowbrook,44.38,85.99,SUP042,20,93,,False,2024-11-16,Active,21824.29,270,A,1,0,1
P00623,HOM-00623-2158,Quinley Pro Air Fryer,Home & Kitchen,Small Appliances,Quinley,32.21,54.99,SUP052,61,136,,False,2026-05-16,Active,150.98,3,C,0,1,0
P00624,BEA-00624-9017,Vaultis Premium Eyeshadow Palette,Beauty,Makeup,Vaultis,7.94,16.99,SUP270,24,271,106.0,True,2025-10-19,Seasonal,6068.72,387,B,1,0,0
P00625,HOM-00625-6656,Palisade Classic Electric Kettle,Home & Kitchen,Small Appliances,Palisade,29.23,49.99,SUP258,46,180,,False,2024-04-11,Active,15815.84,340,A,1,0,0
P00626,SPO-00626-1376,Harborlight Pro Camping Tent,Sports,Outdoor Recreation,Harborlight,28.08,51.99,SUP071,26,203,,False,2026-01-03,Active,85509.55,1778,A,1,0,0
P00627,HOM-00627-7662,Glacier Signature Weighted Blanket,Home & Kitchen,Bedding & Linens,Glacier,10.19,16.99,SUP104,28,168,,False,2024-04-18,Active,1315.48,82,C,0,0,0
P00628,CLO-00628-7189,Meridian Classic Blouse,Clothing,Women's Apparel,Meridian,18.67,47.99,SUP285,23,106,,False,2025-01-13,Active,2651.18,61,B,0,0,1
P00629,TOY-00629-2701,Foundry X200 Kickball Set,Toys,Outdoor Play,Foundry,12.24,21.99,SUP110,8,282,,False,2025-01-15,Active,3731.75,182,B,0,0,0
P00630,SPO-00630-3916,Ashford Lite Soccer Ball,Sports,Team Sports Gear,Ashford,17.98,26.99,SUP084,52,118,,False,2024-11-26,Active,1243.07,48,C,0,0,0
P00631,GRO-00631-7712,Ashford Premium Pasta Variety Pack,Grocery,Pantry Staples,Ashford,6.56,10.99,SUP046,14,250,69.0,False,2025-03-27,Active,224.79,22,C,0,1,1
P00632,GRO-00632-3860,Copperfield X200 Pancake Mix,Grocery,Breakfast Foods,Copperfield,1.5,2.99,SUP115,46,631,386.0,True,2024-05-19,Seasonal,644.51,233,C,0,0,0
P00633,SPO-00633-6899,Brightline Compact Yoga Mat,Sports,Fitness Equipment,Brightline,2.8,5.99,SUP100,20,426,,False,2025-08-26,Active,143.58,27,C,0,1,0
P00634,CLO-00634-4876,Copperfield Compact Wrap Dress,Clothing,Women's Apparel,Copperfield,7.03,19.99,SUP211,28,349,,False,2025-09-09,Active,247.71,13,C,0,1,0
P00635,ELE-00635-7969,Lumino Compact Screen Protector 2-Pack,Electronics,Mobile Accessories,Lumino,107.26,185.99,SUP090,27,56,,False,2026-02-15,Active,37919.2,219,A,0,0,1
P00636,AUT-00636-5703,Comet Max Bluetooth Car Adapter,Automotive,Car Electronics,Comet,35.22,58.99,SUP130,15,140,,False,2025-02-09,Active,9538.47,177,A,0,0,1
P00637,CLO-00637-1575,Copperfield Everyday Plus Chino Pants,Clothing,Men's Apparel,Copperfield,24.7,64.99,SUP082,12,181,,False,2025-04-28,Active,21002.0,348,A,1,0,1
P00638,CLO-00638-6752,Novara Ultra Kids Rain Jacket,Clothing,Kids' Apparel,Novara,5.02,10.99,SUP081,8,220,,False,2024-05-01,Active,2087.26,203,B,0,0,0
P00639,HOM-00639-9693,Willowbrook Essential Area Rug,Home & Kitchen,Home Decor,Willowbrook,9.32,19.99,SUP060,34,235,,False,2024-11-12,Active,2001.46,108,C,0,0,0
P00640,BEA-00640-8059,Solstice X200 Cologne,Beauty,Fragrances,Solstice,4.27,11.99,SUP149,54,251,111.0,False,2025-05-27,Active,7930.99,717,A,1,0,0
P00641,GRO-00641-6935,Copperfield Lite Olive Oil,Grocery,Pantry Staples,Copperfield,3.0,4.99,SUP115,45,608,288.0,False,2025-01-14,Active,282.2,59,C,0,0,0
P00642,GRO-00642-1987,Willowbrook Everyday Plus Salad Dressing Set,Grocery,Condiments & Sauces,Willowbrook,5.49,9.99,SUP018,47,221,85.0,False,2026-06-21,Active,406.07,44,C,0,0,1
P00643,CLO-00643-3328,Glacier Compact Cardigan,Clothing,Women's Apparel,Glacier,5.72,15.99,SUP274,18,455,,False,2024-09-09,Active,1731.03,116,C,0,0,0
P00644,CLO-00644-9106,Kestrel Deluxe Running Shoes,Clothing,Footwear,Kestrel,9.06,18.99,SUP090,26,350,,False,2024-02-16,Active,3084.01,177,B,0,0,0
P00645,AUT-00645-8893,Solstice Elite Steering Wheel Cover,Automotive,Interior Accessories,Solstice,13.02,21.99,SUP218,55,224,,False,2026-03-02,Active,1771.54,86,C,0,0,0
P00646,PER-00646-1410,Brightline Max Beard Trimmer,Personal Care,Shaving & Grooming,Brightline,3.79,5.99,SUP274,17,601,181.0,False,2025-04-15,Active,77.12,13,C,0,1,0
P00647,HOM-00647-6226,Pinnacle Essential Nonstick Frying Pan,Home & Kitchen,Cookware,Pinnacle,5.09,7.99,SUP007,22,328,,False,2024-03-05,Active,596.41,82,C,0,0,0
P00648,ELE-00648-8396,Ironclad Everyday Plus Camera Backpack,Electronics,Cameras & Accessories,Ironclad,199.94,327.99,SUP027,43,41,,False,2026-05-03,Active,19187.5,61,A,0,0,1
P00649,TOY-00649-2444,Driftwood Pro Construction Blocks,Toys,Building Sets,Driftwood,24.39,50.99,SUP043,20,105,,False,2024-07-08,Active,3240.48,69,B,0,0,1
P00650,PER-00650-9618,Sunneva X200 Omega-3 Softgels,Personal Care,Vitamins & Supplements,Sunneva,3.85,6.99,SUP268,20,516,192.0,True,2026-05-24,Seasonal,522.09,81,C,0,0,0
P00651,AUT-00651-8672,Cedarwood Lite Wheel Cover Set,Automotive,Tire & Wheel Care,Cedarwood,13.75,20.99,SUP159,11,201,,False,2024-11-10,Active,4512.58,230,B,0,0,0
P00652,ELE-00652-5981,Kestrel Lite Smart Bulb Kit,Electronics,Smart Home Devices,Kestrel,67.33,141.99,SUP079,17,126,,False,2024-11-07,Active,1832.51,15,C,0,1,0
P00653,GRO-00653-7498,UrbanNest Pro Rice 5lb Bag,Grocery,Pantry Staples,UrbanNest,1.96,3.24,SUP012,26,824,65.0,False,2024-07-12,Active,773.59,256,C,1,0,0
P00654,ELE-00654-1455,Fernwood Everyday Video Doorbell,Electronics,Smart Home Devices,Fernwood,54.85,98.99,SUP012,31,101,,False,2024-06-05,Active,91126.03,988,A,1,0,0
P00655,AUT-00655-3522,Harborlight Series 2 Tire Inflator,Automotive,Tire & Wheel Care,Harborlight,17.39,25.99,SUP163,44,181,,False,2025-12-30,Active,758.04,31,C,0,1,0
P00656,BOO-00656-2081,Aurelia Ultra Short Story Collection,Books,Fiction,Aurelia,10.65,17.99,SUP201,17,191,,True,2025-01-18,Seasonal,1775.01,107,C,0,0,1
P00657,CLO-00657-5893,Kestrel Everyday High-Waist Jeans,Clothing,Women's Apparel,Kestrel,21.87,36.99,SUP106,13,117,,False,2025-05-22,Active,3378.84,98,B,0,0,1
P00658,CLO-00658-8251,BlueStone Max Performance Tank,Clothing,Activewear,BlueStone,4.15,9.99,SUP073,21,323,,False,2024-10-17,Active,840.44,89,C,0,0,0
P00659,GRO-00659-4592,Meridian Series 2 Cereal Box,Grocery,Breakfast Foods,Meridian,4.63,6.99,SUP243,44,407,129.0,False,2025-01-21,Discontinued,26.64,4,C,0,1,0
P00660,BOO-00660-4598,Timbercrest Essential Manga Box Set,Books,Comics & Graphic Novels,Timbercrest,7.11,10.99,SUP258,48,214,,False,2025-03-16,Active,14637.83,1432,A,1,0,0
P00661,ELE-00661-1061,Vanture Series 2 USB-C Hub,Electronics,Laptop Accessories,Vanture,71.26,113.99,SUP105,11,115,,False,2024-10-10,Active,15032.36,140,A,0,0,0
P00662,BOO-00662-2381,Silverpine Elite Short Story Collection,Books,Fiction,Silverpine,5.88,9.99,SUP215,13,479,,False,2025-06-27,Active,366.03,40,C,0,1,0
P00663,SPO-00663-5299,Vanture Premium Shin Guards,Sports,Team Sports Gear,Vanture,11.98,22.99,SUP261,55,185,,False,2025-02-28,Active,998.62,45,C,0,0,0
P00664,SPO-00664-5097,Solstice Deluxe Hiking Backpack,Sports,Outdoor Recreation,Solstice,26.28,36.99,SUP104,25,169,,False,2025-12-01,Active,3961.4,114,B,0,0,0
P00665,GRO-00665-3120,Rockridge Elite Pancake Mix,Grocery,Breakfast Foods,Rockridge,4.51,6.99,SUP031,23,365,355.0,False,2025-12-10,Discontinued,0.0,0,C,0,1,0
P00666,AUT-00666-2475,Silverpine X200 Wheel Cover Set,Automotive,Tire & Wheel Care,Silverpine,12.78,17.99,SUP102,16,228,,False,2025-08-01,Active,7681.47,460,B,1,0,0
P00667,SPO-00667-2389,Quinley Premium Bike Helmet,Sports,Cycling,Quinley,17.74,28.99,SUP018,46,229,,False,2024-04-04,Active,1161.61,42,C,0,0,0
P00668,ELE-00668-7173,Fernwood Compact Wireless Charger,Electronics,Mobile Accessories,Fernwood,55.7,100.99,SUP012,28,109,,False,2026-03-24,Active,11137.63,119,A,0,0,0
P00669,HOM-00669-1833,Foundry Everyday Plus Closet Organizer,Home & Kitchen,Storage & Organization,Foundry,13.87,32.99,SUP247,6,244,,False,2025-09-26,Active,5660.55,185,B,0,0,0
P00670,BOO-00670-4363,Vanture Pro Bedtime Stories Collection,Books,Children's Books,Vanture,4.13,6.99,SUP258,48,289,,False,2025-11-01,Active,3098.16,477,B,1,0,0
P00671,GRO-00671-3010,Vertex Essential Hot Sauce Set,Grocery,Condiments & Sauces,Vertex,1.65,2.99,SUP176,42,534,542.0,True,2025-08-15,Seasonal,643.38,230,C,0,0,0
P00672,ELE-00672-3919,Aurelia Ultra Sleep Tracker Ring,Electronics,Wearable Tech,Aurelia,38.29,55.99,SUP258,39,160,,True,2025-04-18,Seasonal,13716.97,263,A,1,0,0
P00673,HOM-00673-7834,Driftwood Max Nonstick Frying Pan,Home & Kitchen,Cookware,Driftwood,15.77,34.99,SUP274,19,279,,False,2025-05-29,Active,11815.27,364,A,1,0,0
P00674,HOM-00674-8345,UrbanNest Max Closet Organizer,Home & Kitchen,Storage & Organization,UrbanNest,34.38,61.99,SUP194,3,136,,False,2024-04-18,Active,3981.95,71,B,0,0,1
P00675,CLO-00675-4228,Solstice Advanced Denim Jacket,Clothing,Men's Apparel,Solstice,19.46,52.99,SUP274,20,133,,False,2026-04-17,Active,67830.41,1368,A,1,0,1
P00676,BOO-00676-8433,Vertex Everyday Plus Literary Fiction Hardcover,Books,Fiction,Vertex,3.78,6.99,SUP274,20,440,,False,2026-01-03,Active,1261.46,193,C,0,0,0
P00677,HOM-00677-2251,Palisade Max Nonstick Frying Pan,Home & Kitchen,Cookware,Palisade,22.54,50.99,SUP068,27,160,,False,2026-04-09,Active,3550.51,74,B,0,0,0
P00678,SPO-00678-7858,Silverpine Ultra Team Jersey,Sports,Team Sports Gear,Silverpine,21.39,31.99,SUP277,57,192,,True,2025-10-13,Discontinued,64.58,2,C,0,1,0
P00679,GRO-00679-2525,Copperfield Elite BBQ Sauce,Grocery,Condiments & Sauces,Copperfield,3.85,5.99,SUP294,37,368,93.0,False,2024-08-29,Active,555.11,99,C,0,0,0
P00680,GRO-00680-3705,Harborlight Classic Coffee Pods Box,Grocery,Beverages,Harborlight,2.61,3.99,SUP071,29,709,458.0,False,2024-11-02,Active,664.2,182,C,0,0,0
P00681,HOM-00681-6870,Ridgeline Series 2 Wall Art Set,Home & Kitchen,Home Decor,Ridgeline,7.78,15.99,SUP171,55,413,,False,2026-03-01,Active,1868.48,125,C,0,0,0
P00682,TOY-00682-3857,Aurelia X200 Sidewalk Chalk Set,Toys,Outdoor Play,Aurelia,1.85,3.99,SUP052,60,874,,False,2024-07-30,Active,7783.62,2124,B,1,0,0
P00683,PER-00683-4630,Willowbrook Max Whitening Kit,Personal Care,Oral Care,Willowbrook,4.58,7.99,SUP112,29,557,148.0,False,2025-07-14,Active,506.33,68,C,0,0,0
P00684,CLO-00684-1909,Comet Lite Cardigan,Clothing,Women's Apparel,Comet,9.57,24.99,SUP171,59,180,,False,2025-08-23,Active,4161.14,184,B,0,0,0
P00685,ELE-00685-6597,Crestmark Advanced Soundbar,Electronics,Headphones & Audio,Crestmark,35.64,70.99,SUP012,29,100,,False,2024-06-16,Active,1131.1,18,C,0,1,0
P00686,GRO-00686-5220,Trailhaven Essential Sparkling Water Case,Grocery,Beverages,Trailhaven,4.61,6.99,SUP176,55,480,407.0,False,2024-03-17,Active,11303.58,1751,A,1,0,0
P00687,HOM-00687-1469,Palisade Ultra Coffee Maker,Home & Kitchen,Small Appliances,Palisade,22.0,43.99,SUP144,24,161,,False,2024-01-31,Active,983.97,24,C,0,1,0
P00688,AUT-00688-3243,Halcyon X200 Backup Camera,Automotive,Car Electronics,Halcyon,52.7,105.99,SUP027,43,143,,True,2025-12-18,Seasonal,101027.73,1027,A,1,0,1
P00689,ELE-00689-7555,Novara Premium Sleep Tracker Ring,Electronics,Wearable Tech,Novara,14.59,27.99,SUP194,3,145,,False,2024-09-22,Active,3489.52,132,B,0,0,0
P00690,PER-00690-4269,NorthPoint Classic Cotton Swabs Bulk,Personal Care,Personal Hygiene,NorthPoint,3.53,7.99,SUP274,19,378,102.0,False,2024-07-25,Discontinued,23.92,3,C,0,1,0
P00691,BOO-00691-9663,Lumino Premium Early Reader Set,Books,Children's Books,Lumino,3.46,6.99,SUP003,8,515,,True,2026-04-09,Seasonal,4176.07,643,B,1,0,0
P00692,CLO-00692-9191,Copperfield Classic Slim Fit Shirt,Clothing,Men's Apparel,Copperfield,7.2,14.99,SUP116,15,282,,False,2025-06-25,Active,1581.62,113,C,0,0,0
P00693,AUT-00693-8078,Timbercrest X200 Wheel Cover Set,Automotive,Tire & Wheel Care,Timbercrest,6.48,11.99,SUP028,50,286,,False,2024-01-23,Active,559.66,50,C,0,0,0
P00694,ELE-00694-9099,Harborlight Ultra Camera Backpack,Electronics,Cameras & Accessories,Harborlight,77.87,144.99,SUP050,55,86,,True,2024-10-03,Seasonal,25430.43,185,A,0,0,1
P00695,TOY-00695-7494,Rockridge Deluxe Card Game,Toys,Board Games & Puzzles,Rockridge,10.44,24.99,SUP146,48,315,,False,2025-03-09,Active,6434.82,281,B,1,0,0
P00696,ELE-00696-5024,Driftwood Lite Wireless Charger,Electronics,Mobile Accessories,Driftwood,35.58,61.99,SUP075,23,120,,True,2025-03-11,Seasonal,8722.38,151,A,0,0,0
P00697,AUT-00697-2787,Ironclad Ultra Trunk Organizer,Automotive,Interior Accessories,Ironclad,19.43,26.99,SUP178,49,106,,False,2025-12-15,Active,11976.7,481,A,1,0,0
P00698,CLO-00698-6647,Amberfield Ultra Kids Graphic Tee,Clothing,Kids' Apparel,Amberfield,22.72,59.99,SUP065,11,202,,False,2025-12-31,Active,5498.81,101,B,0,0,1
P00699,ELE-00699-4650,Fernwood Lite Soundbar,Electronics,Headphones & Audio,Fernwood,134.9,215.99,SUP226,42,73,,False,2024-01-29,Active,33474.42,162,A,0,0,1
P00700,AUT-00700-9720,Glacier X200 Backup Camera,Automotive,Car Electronics,Glacier,21.77,38.99,SUP038,40,167,,False,2024-09-18,Active,1532.6,43,C,0,0,0
P00701,ELE-00701-2401,Sunneva Everyday Plus USB-C Hub,Electronics,Laptop Accessories,Sunneva,83.4,117.99,SUP274,21,87,,False,2025-07-01,Active,25992.52,241,A,0,0,1
P00702,HOM-00702-5648,Crestmark Essential Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Crestmark,14.83,25.99,SUP115,41,182,,False,2024-01-31,Active,885.32,35,C,0,1,0
P00703,TOY-00703-7857,Kestrel Deluxe Construction Blocks,Toys,Building Sets,Kestrel,5.62,13.99,SUP016,34,232,,False,2025-06-04,Discontinued,27.12,2,C,0,1,0
P00704,CLO-00704-5814,Vertex Elite Chino Pants,Clothing,Men's Apparel,Vertex,5.46,11.99,SUP022,64,447,,False,2024-03-11,Active,559.43,52,C,0,0,0
P00705,AUT-00705-7678,Ostrom Max Bluetooth Car Adapter,Automotive,Car Electronics,Ostrom,17.95,27.99,SUP159,15,168,,True,2025-06-06,Seasonal,2144.37,82,B,0,0,0
P00706,BOO-00706-1185,Sunneva Pro Manga Box Set,Books,Comics & Graphic Novels,Sunneva,6.54,10.99,SUP274,20,457,,False,2024-03-08,Active,3171.24,308,B,1,0,0
P00707,BOO-00707-2108,Vaultis Ultra Early Reader Set,Books,Children's Books,Vaultis,10.0,18.99,SUP152,8,360,,False,2025-11-04,Discontinued,64.93,4,C,0,1,1
P00708,GRO-00708-1402,Glacier Classic Herbal Tea Sampler,Grocery,Beverages,Glacier,5.3,8.99,SUP121,14,306,99.0,False,2025-02-22,Active,2792.19,335,B,1,0,0
P00709,HOM-00709-7706,Lumino Pro Throw Pillow Set,Home & Kitchen,Home Decor,Lumino,8.6,17.99,SUP225,55,205,,False,2026-05-17,Active,832.04,51,C,0,0,0
P00710,PER-00710-7071,Vertex Everyday Cotton Swabs Bulk,Personal Care,Personal Hygiene,Vertex,2.61,4.99,SUP052,52,653,476.0,False,2024-03-16,Active,0.0,0,C,0,1,0
P00711,ELE-00711-6139,Willowbrook Essential Smartwatch Band,Electronics,Wearable Tech,Willowbrook,20.84,44.99,SUP192,72,209,,False,2026-03-04,Discontinued,0.0,0,C,0,1,0
P00712,CLO-00712-4795,Palisade Classic Slim Fit Shirt,Clothing,Men's Apparel,Palisade,55.38,132.99,SUP052,52,60,,False,2025-01-11,Active,2815.14,23,B,0,1,1
P00713,GRO-00713-9825,Ashford Everyday Plus Pasta Variety Pack,Grocery,Pantry Staples,Ashford,4.57,6.99,SUP255,20,405,337.0,False,2025-03-20,Active,1143.48,174,C,0,0,0
P00714,GRO-00714-5302,Comet Premium Pasta Variety Pack,Grocery,Pantry Staples,Comet,3.82,5.99,SUP263,47,353,180.0,False,2025-09-28,Active,523.11,93,C,0,0,0
P00715,BOO-00715-9905,NorthPoint Ultra Picture Book,Books,Children's Books,NorthPoint,4.22,7.99,SUP043,20,252,,False,2025-07-21,Active,169.74,22,C,0,1,0
P00716,TOY-00716-2267,ClearPath Everyday Plus Construction Blocks,Toys,Building Sets,ClearPath,10.27,24.99,SUP028,49,237,,False,2026-03-13,Discontinued,98.04,4,C,0,1,0
P00717,TOY-00717-1726,Glacier Everyday Plus Family Board Game,Toys,Board Games & Puzzles,Glacier,21.21,46.99,SUP210,27,116,,False,2026-01-28,Discontinued,89.72,2,C,0,1,1
