forecast_date,warehouse_id,product_id,forecast_horizon_days,forecast_demand_units,actual_demand_units,forecast_lower_bound,forecast_upper_bound,forecast_error,mape,forecast_accuracy
2025-09-21,WH01,P03341,7,1,0,0,2,-1,,
2026-06-17,WH03,P04137,14,4,7,0,9,3,42.86,57.14
2026-05-02,WH09,P00214,60,3,0,0,8,-3,,
2026-10-23,WH12,P01467,7,0,0,0,0,0,0.0,100.0
2025-09-11,WH09,P04050,60,0,8,0,0,8,100.0,0.0
2025-01-11,WH02,P00813,60,41,1,0,107,-40,4000.0,0.0
2025-04-23,WH01,P02538,14,9,1,0,19,-8,800.0,0.0
2025-08-25,WH07,P01010,60,56,0,0,146,-56,,
2026-03-22,WH04,P01471,30,39,0,0,101,-39,,
2026-02-04,WH01,P01575,14,0,0,0,0,0,0.0,100.0
2025-09-29,WH02,P04245,30,0,0,0,0,0,0.0,100.0
2026-03-09,WH06,P00763,30,0,60,0,0,60,100.0,0.0
2025-05-31,WH01,P02401,30,222,421,28,416,199,47.27,52.73
2025-07-31,WH01,P04823,30,12,0,0,31,-12,,
2026-06-29,WH05,P00252,14,2,27,0,4,25,92.59,7.41
2025-02-15,WH06,P01984,60,11,10,0,29,-1,10.0,90.0
2026-06-03,WH12,P02176,14,6,1,0,13,-5,500.0,0.0
2025-11-07,WH11,P03509,60,12,12,0,31,0,0.0,100.0
2025-02-04,WH05,P03549,60,0,7,0,0,7,100.0,0.0
2026-04-05,WH09,P00212,30,22,14,0,57,-8,57.14,42.86
2026-04-10,WH02,P03804,14,0,0,0,0,0,0.0,100.0
2026-08-06,WH04,P00581,30,1,3,0,3,2,66.67,33.33
2025-07-03,WH07,P00033,30,0,0,0,0,0,0.0,100.0
2026-02-23,WH07,P00108,60,48,0,0,125,-48,,
2026-10-25,WH02,P04771,30,17,0,0,44,-17,,
2026-02-05,WH05,P00290,30,37,31,0,96,-6,19.35,80.65
2025-05-10,WH07,P02512,60,0,19,0,0,19,100.0,0.0
2026-08-26,WH03,P00339,14,4,2,0,9,-2,100.0,0.0
2025-09-13,WH12,P00745,60,36,2,0,94,-34,1700.0,0.0
2026-09-12,WH09,P03717,30,7,6,0,18,-1,16.67,83.33
2026-06-06,WH03,P04701,30,4,5,0,10,1,20.0,80.0
2026-03-29,WH02,P04395,60,78,53,0,203,-25,47.17,52.83
2025-06-28,WH03,P00688,14,3,3,0,8,0,0.0,100.0
2025-08-17,WH06,P03519,7,0,0,0,0,0,0.0,100.0
2026-07-14,WH09,P04600,7,1,1,0,2,0,0.0,100.0
2026-09-05,WH09,P04007,60,88,97,0,229,9,9.28,90.72
2025-08-27,WH05,P02904,30,0,0,0,0,0,0.0,100.0
2026-02-21,WH06,P00326,7,0,0,0,0,0,0.0,100.0
2026-07-31,WH11,P02181,14,4,1,0,9,-3,300.0,0.0
2025-03-15,WH02,P02605,60,3,9,0,8,6,66.67,33.33
2026-06-08,WH09,P02787,7,2,2,0,4,0,0.0,100.0
2026-10-10,WH09,P01472,30,8,8,0,21,0,0.0,100.0
2026-10-06,WH04,P01163,30,0,0,0,0,0,0.0,100.0
2026-06-04,WH03,P01559,60,6,0,0,16,-6,,
2025-03-10,WH07,P02284,60,0,2,0,0,2,100.0,0.0
2025-06-25,WH09,P02220,60,0,24,0,0,24,100.0,0.0
2026-10-09,WH11,P00450,60,21,30,0,55,9,30.0,70.0
2026-06-28,WH06,P04581,60,36,0,0,94,-36,,
2026-03-16,WH12,P01229,14,5,3,0,11,-2,66.67,33.33
2026-06-28,WH04,P03575,7,2,1,0,4,-1,100.0,0.0
2025-09-17,WH09,P01264,30,24,62,0,62,38,61.29,38.71
2026-03-23,WH09,P02393,30,17,8,0,44,-9,112.5,0.0
2026-08-07,WH12,P03291,30,19,0,0,49,-19,,
2026-05-01,WH11,P02025,7,0,0,0,0,0,0.0,100.0
2026-10-05,WH07,P00809,7,3,3,1,5,0,0.0,100.0
2025-11-08,WH11,P04116,7,3,4,1,5,1,25.0,75.0
2026-07-01,WH11,P01072,30,16,35,0,42,19,54.29,45.71
2026-07-18,WH06,P02586,60,1,6,0,3,5,83.33,16.67
2025-10-11,WH06,P02409,7,1,2,0,2,1,50.0,50.0
2026-06-20,WH11,P00586,14,11,0,0,24,-11,,
2025-01-08,WH06,P03899,7,3,3,1,5,0,0.0,100.0
2026-03-30,WH08,P02768,7,0,2,0,0,2,100.0,0.0
2026-01-18,WH09,P03679,60,5,3,0,13,-2,66.67,33.33
2025-05-02,WH03,P01763,60,2,0,0,5,-2,,
2025-05-04,WH02,P03032,14,0,4,0,0,4,100.0,0.0
2026-05-20,WH06,P02409,30,18,0,0,47,-18,,
2026-06-25,WH07,P03776,14,16,4,0,41,-12,300.0,0.0
2026-09-21,WH06,P03393,30,11,7,0,29,-4,57.14,42.86
2026-01-10,WH04,P00691,7,0,1,0,0,1,100.0,0.0
2026-02-03,WH10,P03495,14,10,6,0,22,-4,66.67,33.33
2026-10-22,WH06,P02824,7,0,4,0,0,4,100.0,0.0
2025-11-18,WH03,P00212,30,24,31,0,62,7,22.58,77.42
2025-02-11,WH06,P04303,30,2,0,0,5,-2,,
2026-05-10,WH06,P02770,7,0,2,0,0,2,100.0,0.0
2025-02-21,WH02,P03013,7,3,13,1,5,10,76.92,23.08
2026-01-22,WH09,P02825,14,0,0,0,0,0,0.0,100.0
2025-09-01,WH09,P04151,30,1,8,0,3,7,87.5,12.5
2025-06-19,WH02,P03172,7,2,2,0,4,0,0.0,100.0
2025-03-17,WH01,P03650,60,0,1,0,0,1,100.0,0.0
2026-01-17,WH09,P01009,14,4,5,0,9,1,20.0,80.0
2025-06-24,WH10,P00701,30,21,46,0,55,25,54.35,45.65
2026-04-10,WH10,P01810,60,0,23,0,0,23,100.0,0.0
2025-12-28,WH07,P03887,7,46,63,30,62,17,26.98,73.02
2025-07-07,WH11,P00004,30,6,3,0,16,-3,100.0,0.0
2026-06-04,WH01,P03641,14,6,0,0,13,-6,,
2025-03-22,WH11,P00922,14,0,7,0,0,7,100.0,0.0
2025-10-07,WH05,P02898,14,0,0,0,0,0,0.0,100.0
2026-10-24,WH02,P03013,30,63,12,0,164,-51,425.0,0.0
2026-09-12,WH02,P02143,30,41,242,13,69,201,83.06,16.94
2025-01-21,WH07,P04738,7,0,0,0,0,0,0.0,100.0
2025-11-09,WH02,P04522,30,15,41,3,27,26,63.41,36.59
2026-06-11,WH06,P02732,60,21,0,0,55,-21,,
2026-08-06,WH01,P02559,14,3,1,0,8,-2,200.0,0.0
2026-09-04,WH09,P03238,30,14,17,0,36,3,17.65,82.35
2025-06-24,WH04,P01180,60,0,3,0,0,3,100.0,0.0
2026-05-25,WH05,P03549,7,0,0,0,0,0,0.0,100.0
2026-01-13,WH05,P04400,60,6,5,0,16,-1,20.0,80.0
2026-01-02,WH11,P03971,30,66,4,0,172,-62,1550.0,0.0
2026-10-26,WH06,P04838,30,1,1,0,3,0,0.0,100.0
2026-10-16,WH08,P02401,30,163,325,19,307,162,49.85,50.15
2025-10-23,WH01,P01938,7,0,0,0,0,0,0.0,100.0
2025-12-18,WH09,P02418,7,14,21,10,18,7,33.33,66.67
2025-11-03,WH11,P00463,7,6,4,1,11,-2,50.0,50.0
2026-04-23,WH08,P00928,60,176,216,0,458,40,18.52,81.48
2025-02-01,WH06,P04967,14,9,16,5,13,7,43.75,56.25
2025-03-07,WH07,P02401,30,0,17,0,0,17,100.0,0.0
2025-12-17,WH06,P02418,60,515,304,51,979,-211,69.41,30.59
2026-04-14,WH03,P01547,60,0,13,0,0,13,100.0,0.0
2025-03-03,WH06,P02305,30,8,1,0,21,-7,700.0,0.0
2026-08-28,WH04,P00512,14,2,2,0,4,0,0.0,100.0
2026-03-26,WH12,P02724,14,1,2,0,2,1,50.0,50.0
2025-10-18,WH05,P04199,14,4,0,0,9,-4,,
2026-01-11,WH06,P04449,7,1,2,0,2,1,50.0,50.0
2025-11-13,WH06,P03780,14,2,2,0,4,0,0.0,100.0
2025-03-09,WH09,P04796,60,0,0,0,0,0,0.0,100.0
2025-07-01,WH02,P02143,30,377,147,117,637,-230,156.46,0.0
2026-04-19,WH09,P03351,30,0,3,0,0,3,100.0,0.0
2025-04-12,WH08,P00165,60,0,11,0,0,11,100.0,0.0
2025-01-04,WH03,P01698,30,3,3,0,8,0,0.0,100.0
2025-01-31,WH11,P03887,60,80,50,1,159,-30,60.0,40.0
2025-11-03,WH10,P04803,60,0,11,0,0,11,100.0,0.0
2025-03-10,WH05,P04929,30,10,3,0,26,-7,233.33,0.0
2026-02-06,WH07,P01462,60,3,16,0,8,13,81.25,18.75
2025-03-17,WH11,P01133,14,0,3,0,0,3,100.0,0.0
2026-06-25,WH04,P03528,60,5,24,0,13,19,79.17,20.83
2025-09-24,WH10,P03947,30,0,7,0,0,7,100.0,0.0
2025-02-10,WH07,P04102,7,0,1,0,0,1,100.0,0.0
2025-01-05,WH09,P01300,14,0,45,0,0,45,100.0,0.0
2026-05-02,WH05,P02553,14,3,1,0,6,-2,200.0,0.0
2026-07-03,WH01,P00230,30,0,5,0,0,5,100.0,0.0
2026-05-13,WH09,P03748,7,1,0,0,2,-1,,
2025-03-12,WH12,P03918,60,28,3,0,73,-25,833.33,0.0
2025-03-27,WH09,P03798,30,16,11,0,40,-5,45.45,54.55
2026-05-24,WH01,P01708,60,2,4,0,5,2,50.0,50.0
2026-07-15,WH07,P01588,30,4,9,0,10,5,55.56,44.44
2025-10-09,WH08,P04480,60,1,0,0,3,-1,,
2026-04-30,WH11,P00554,60,180,0,0,468,-180,,
2026-06-01,WH11,P03328,7,1,0,0,2,-1,,
2026-04-17,WH06,P03460,60,46,24,0,120,-22,91.67,8.33
2025-06-12,WH04,P02376,30,3,4,0,8,1,25.0,75.0
2026-10-05,WH02,P01155,60,72,109,0,166,37,33.94,66.06
2025-10-06,WH03,P01465,30,7,29,2,12,22,75.86,24.14
2025-07-20,WH02,P00184,30,11,4,0,29,-7,175.0,0.0
2025-05-14,WH09,P02700,30,74,43,0,192,-31,72.09,27.91
2025-12-28,WH03,P00872,30,2,5,0,5,3,60.0,40.0
2026-04-24,WH12,P04212,30,4,2,0,10,-2,100.0,0.0
2026-10-30,WH02,P02457,14,18,10,0,39,-8,80.0,20.0
2025-12-30,WH01,P01516,60,0,2,0,0,2,100.0,0.0
2025-12-25,WH04,P02605,14,1,1,0,2,0,0.0,100.0
2025-11-13,WH04,P03537,14,3,5,0,6,2,40.0,60.0
2026-08-15,WH08,P04690,30,0,0,0,0,0,0.0,100.0
2025-07-04,WH02,P03159,30,0,1,0,0,1,100.0,0.0
2025-08-07,WH10,P04962,14,8,2,0,17,-6,300.0,0.0
2026-06-01,WH01,P02192,14,2,8,0,4,6,75.0,25.0
2025-06-30,WH06,P01104,14,0,16,0,0,16,100.0,0.0
2025-10-20,WH11,P02638,60,0,20,0,0,20,100.0,0.0
2025-10-09,WH08,P03894,60,2,3,0,5,1,33.33,66.67
2026-08-17,WH04,P00141,30,1,4,0,3,3,75.0,25.0
2026-06-14,WH11,P04049,7,10,0,2,18,-10,,
2025-09-21,WH11,P04814,60,0,541,0,0,541,100.0,0.0
2025-02-25,WH05,P01851,7,3,2,1,5,-1,50.0,50.0
2026-03-04,WH04,P00737,7,2,1,0,4,-1,100.0,0.0
2025-11-12,WH09,P02612,30,40,10,0,104,-30,300.0,0.0
2025-07-07,WH09,P00418,30,14,10,0,36,-4,40.0,60.0
2025-02-03,WH02,P00041,7,0,2,0,0,2,100.0,0.0
2025-12-28,WH08,P03041,30,0,4,0,0,4,100.0,0.0
2026-08-13,WH01,P03370,30,16,3,0,32,-13,433.33,0.0
2025-05-15,WH09,P01505,30,15,49,3,27,34,69.39,30.61
2025-01-28,WH03,P04488,7,2,2,0,4,0,0.0,100.0
2025-09-04,WH04,P04869,14,0,0,0,0,0,0.0,100.0
2025-02-01,WH06,P02418,7,24,35,17,31,11,31.43,68.57
2025-11-08,WH12,P04738,60,11,0,0,29,-11,,
2026-09-08,WH11,P01754,30,0,9,0,0,9,100.0,0.0
2025-07-04,WH04,P02401,7,93,45,53,133,-48,106.67,0.0
2026-09-02,WH12,P03151,14,12,6,0,26,-6,100.0,0.0
2025-03-04,WH04,P03291,7,2,2,0,4,0,0.0,100.0
2026-10-18,WH09,P00675,7,3,3,1,5,0,0.0,100.0
2025-12-12,WH02,P03562,14,0,0,0,0,0,0.0,100.0
2026-07-20,WH05,P03009,7,2,3,0,4,1,33.33,66.67
2025-08-25,WH01,P02531,60,14,17,0,36,3,17.65,82.35
2025-08-28,WH07,P01527,7,1,4,0,2,3,75.0,25.0
2025-02-10,WH11,P02998,30,1,0,0,3,-1,,
2026-04-17,WH09,P01010,60,137,82,0,356,-55,67.07,32.93
2025-10-10,WH09,P01258,7,1,2,0,2,1,50.0,50.0
2026-09-25,WH09,P00654,7,1,4,0,2,3,75.0,25.0
2026-09-26,WH04,P02401,30,221,347,24,418,126,36.31,63.69
2025-10-25,WH02,P00023,7,1,0,0,2,-1,,
2025-06-12,WH06,P03330,14,9,3,1,17,-6,200.0,0.0
2026-08-05,WH09,P04522,7,12,10,7,17,-2,20.0,80.0
2026-04-20,WH08,P02818,7,2,2,0,4,0,0.0,100.0
2025-02-12,WH03,P02298,60,50,0,0,130,-50,,
2025-11-19,WH04,P00972,7,1,4,0,2,3,75.0,25.0
2025-12-15,WH02,P04767,30,4,39,0,10,35,89.74,10.26
2026-05-20,WH09,P02492,14,7,5,0,18,-2,40.0,60.0
2026-03-21,WH02,P02700,7,1,0,0,2,-1,,
2026-02-04,WH03,P00104,30,53,34,0,138,-19,55.88,44.12
2026-04-04,WH05,P00813,14,0,11,0,0,11,100.0,0.0
2026-10-17,WH08,P02334,60,40,0,0,104,-40,,
2025-01-25,WH09,P02700,7,5,9,1,9,4,44.44,55.56
2026-03-07,WH04,P04929,7,0,1,0,0,1,100.0,0.0
2025-10-30,WH10,P02150,7,0,0,0,0,0,0.0,100.0
2025-07-09,WH10,P03420,30,2,0,0,5,-2,,
2025-08-21,WH08,P00856,14,0,1,0,0,1,100.0,0.0
2026-03-31,WH11,P03101,30,0,10,0,0,10,100.0,0.0
2026-08-05,WH04,P03425,7,2,2,0,4,0,0.0,100.0
2025-03-11,WH11,P00836,30,1,0,0,3,-1,,
2025-07-10,WH04,P00362,7,10,3,2,18,-7,233.33,0.0
2026-08-13,WH07,P02192,30,23,5,0,53,-18,360.0,0.0
2026-04-23,WH07,P02623,60,1,0,0,3,-1,,
2025-01-02,WH09,P00588,30,72,16,0,187,-56,350.0,0.0
2025-12-23,WH12,P00274,30,1,0,0,3,-1,,
2026-02-14,WH09,P04693,30,24,2,0,62,-22,1100.0,0.0
2025-05-11,WH06,P04600,60,2,0,0,5,-2,,
2026-06-27,WH08,P02130,60,0,6,0,0,6,100.0,0.0
2026-05-11,WH09,P04163,14,1,1,0,3,0,0.0,100.0
2025-01-29,WH04,P01702,30,21,9,0,55,-12,133.33,0.0
2025-02-17,WH01,P01132,30,0,6,0,0,6,100.0,0.0
2026-08-27,WH11,P04669,14,0,0,0,0,0,0.0,100.0
2025-11-19,WH03,P04690,7,3,3,1,5,0,0.0,100.0
2026-04-10,WH02,P04359,30,12,34,0,31,22,64.71,35.29
2026-07-07,WH08,P02401,60,1869,1466,0,4213,-403,27.49,72.51
2025-04-03,WH05,P04054,30,7,0,0,18,-7,,
2026-09-14,WH10,P00415,7,0,0,0,0,0,0.0,100.0
2026-03-15,WH08,P04699,30,12,11,0,31,-1,9.09,90.91
2026-08-30,WH11,P03177,7,2,2,0,4,0,0.0,100.0
2025-07-21,WH12,P03877,30,0,46,0,0,46,100.0,0.0
2026-05-18,WH08,P00131,60,18,24,0,47,6,25.0,75.0
2026-07-26,WH08,P01439,30,0,0,0,0,0,0.0,100.0
2025-01-16,WH06,P00230,60,0,7,0,0,7,100.0,0.0
2025-05-11,WH08,P03741,7,4,6,1,7,2,33.33,66.67
2025-11-09,WH02,P00098,7,24,23,10,38,-1,4.35,95.65
2026-06-09,WH04,P03980,7,2,2,0,4,0,0.0,100.0
2025-08-16,WH02,P01766,14,1,1,0,3,0,0.0,100.0
2026-03-03,WH04,P04953,7,4,2,1,7,-2,100.0,0.0
2025-12-01,WH08,P03857,60,43,13,0,112,-30,230.77,0.0
2025-02-23,WH04,P04202,60,0,113,0,0,113,100.0,0.0
2025-03-16,WH08,P02252,30,2,0,0,5,-2,,
2026-10-08,WH05,P01984,14,7,9,0,15,2,22.22,77.78
2026-01-01,WH06,P02571,30,90,85,16,164,-5,5.88,94.12
2025-12-13,WH09,P04150,14,29,22,0,62,-7,31.82,68.18
2026-07-09,WH10,P04572,60,240,0,0,624,-240,,
2025-06-15,WH08,P03679,14,15,8,0,32,-7,87.5,12.5
2026-10-31,WH11,P04264,30,1,0,0,3,-1,,
2025-10-15,WH09,P00723,7,0,0,0,0,0,0.0,100.0
2025-11-26,WH04,P03788,14,4,6,0,9,2,33.33,66.67
2025-04-08,WH12,P04549,60,0,0,0,0,0,0.0,100.0
2025-02-02,WH10,P04016,7,0,0,0,0,0,0.0,100.0
2025-08-23,WH07,P02636,30,1,3,0,3,2,66.67,33.33
2025-08-21,WH11,P03010,14,1,2,0,2,1,50.0,50.0
2025-12-21,WH03,P04656,7,10,21,2,18,11,52.38,47.62
2025-11-04,WH06,P01455,60,35,22,0,91,-13,59.09,40.91
2025-10-04,WH10,P02401,7,120,68,68,172,-52,76.47,23.53
2026-07-13,WH07,P04035,14,8,9,0,17,1,11.11,88.89
2025-10-27,WH12,P00221,60,181,0,0,471,-181,,
2026-06-01,WH02,P00903,14,38,16,9,67,-22,137.5,0.0
2025-05-23,WH08,P04181,60,12,0,0,31,-12,,
2026-10-04,WH04,P01729,14,11,9,0,24,-2,22.22,77.78
2026-01-04,WH06,P01183,30,0,3,0,0,3,100.0,0.0
2025-10-02,WH09,P02275,7,13,14,2,24,1,7.14,92.86
2025-06-06,WH05,P01810,14,2,1,1,3,-1,100.0,0.0
2026-04-29,WH06,P00595,60,8,68,0,21,60,88.24,11.76
2025-02-23,WH10,P01845,30,0,36,0,0,36,100.0,0.0
2025-10-15,WH06,P00682,7,2,2,1,3,0,0.0,100.0
2026-09-28,WH09,P02224,7,8,11,1,15,3,27.27,72.73
2026-08-26,WH09,P01644,14,4,0,0,9,-4,,
2025-05-22,WH12,P02226,14,0,24,0,0,24,100.0,0.0
2025-09-18,WH06,P01203,60,33,119,0,86,86,72.27,27.73
2026-01-07,WH05,P02099,14,1,0,0,2,-1,,
2025-10-26,WH01,P01968,14,8,3,0,17,-5,166.67,0.0
2026-07-21,WH04,P00723,7,5,0,0,10,-5,,
2026-01-04,WH05,P02573,30,1,0,0,3,-1,,
2025-04-12,WH11,P04139,60,3,2,0,8,-1,50.0,50.0
2025-03-10,WH02,P01140,7,2,2,0,4,0,0.0,100.0
2025-03-21,WH05,P04336,60,0,19,0,0,19,100.0,0.0
2026-07-06,WH01,P02855,30,6,12,0,16,6,50.0,50.0
2026-04-26,WH06,P02434,7,0,10,0,0,10,100.0,0.0
2026-06-08,WH02,P03773,30,2,9,0,5,7,77.78,22.22
2025-07-04,WH05,P00141,60,56,23,0,146,-33,143.48,0.0
2025-09-03,WH12,P03497,30,16,10,0,42,-6,60.0,40.0
2026-04-05,WH01,P03043,7,1,2,0,2,1,50.0,50.0
2026-04-23,WH06,P04100,30,0,21,0,0,21,100.0,0.0
2026-06-21,WH01,P03559,14,9,6,1,17,-3,50.0,50.0
2026-02-04,WH10,P03004,30,56,0,0,146,-56,,
2025-09-11,WH02,P04556,14,17,13,6,28,-4,30.77,69.23
2025-08-19,WH05,P03416,60,4,0,0,10,-4,,
2026-02-18,WH04,P00808,7,3,4,1,5,1,25.0,75.0
2026-10-10,WH06,P01455,60,25,2,0,65,-23,1150.0,0.0
2025-03-10,WH11,P01713,30,16,8,0,42,-8,100.0,0.0
2025-12-30,WH09,P01698,60,0,0,0,0,0,0.0,100.0
2025-12-13,WH01,P01257,7,3,0,1,5,-3,,
2025-03-02,WH04,P04695,60,1,3,0,3,2,66.67,33.33
2026-07-18,WH10,P03019,30,4,9,0,10,5,55.56,44.44
2026-08-30,WH01,P02028,14,0,0,0,0,0,0.0,100.0
2025-01-12,WH02,P04019,30,0,7,0,0,7,100.0,0.0
2025-08-20,WH10,P02092,30,13,7,0,34,-6,85.71,14.29
2025-04-16,WH11,P04417,60,0,0,0,0,0,0.0,100.0
2026-05-03,WH04,P02403,60,24,0,0,62,-24,,
2026-01-10,WH04,P03032,30,19,11,0,49,-8,72.73,27.27
2026-06-12,WH01,P04119,14,44,16,29,59,-28,175.0,0.0
2025-09-22,WH04,P04497,60,24,4,0,62,-20,500.0,0.0
2025-08-06,WH09,P01855,30,30,19,0,78,-11,57.89,42.11
2025-04-14,WH05,P04128,7,0,0,0,0,0,0.0,100.0
2026-10-27,WH11,P00003,7,6,4,1,11,-2,50.0,50.0
2025-04-20,WH12,P01640,14,0,0,0,0,0,0.0,100.0
2025-08-03,WH10,P03083,7,6,0,1,11,-6,,
2025-04-19,WH06,P03921,30,19,9,0,49,-10,111.11,0.0
2025-10-27,WH03,P03064,30,37,0,0,96,-37,,
2026-10-13,WH12,P03670,30,13,1,1,25,-12,1200.0,0.0
2025-09-21,WH09,P02720,14,2,3,0,4,1,33.33,66.67
2025-09-15,WH06,P04686,60,113,0,0,294,-113,,
2025-04-30,WH01,P02861,60,0,3,0,0,3,100.0,0.0
2025-11-06,WH04,P01515,14,0,0,0,0,0,0.0,100.0
2025-01-19,WH11,P00876,7,4,4,1,7,0,0.0,100.0
2025-09-24,WH08,P04749,30,39,22,0,101,-17,77.27,22.73
2025-12-08,WH09,P02756,7,1,1,0,2,0,0.0,100.0
2026-01-21,WH09,P04207,14,0,0,0,0,0,0.0,100.0
2026-05-28,WH01,P04511,7,2,2,0,4,0,0.0,100.0
2026-02-21,WH02,P03142,60,4,9,0,10,5,55.56,44.44
2025-08-16,WH06,P02768,7,3,2,1,5,-1,50.0,50.0
2026-08-13,WH08,P04269,60,23,0,0,60,-23,,
2025-11-11,WH08,P02904,60,24,0,0,62,-24,,
2026-09-30,WH04,P03745,14,1,0,0,2,-1,,
2025-02-28,WH04,P03291,7,3,2,1,5,-1,50.0,50.0
2026-07-20,WH02,P02168,30,0,28,0,0,28,100.0,0.0
2026-01-23,WH08,P04310,60,99,47,0,257,-52,110.64,0.0
2026-02-21,WH08,P03187,7,2,1,0,4,-1,100.0,0.0
2025-04-05,WH04,P02691,30,0,0,0,0,0,0.0,100.0
2026-08-20,WH05,P03388,7,5,4,1,9,-1,25.0,75.0
2026-10-10,WH10,P00727,7,0,0,0,0,0,0.0,100.0
2025-10-29,WH01,P01807,60,0,0,0,0,0,0.0,100.0
2025-08-20,WH01,P02401,7,74,77,42,106,3,3.9,96.1
2025-06-02,WH11,P01203,60,4,43,0,10,39,90.7,9.3
2025-09-30,WH01,P03695,14,8,60,0,17,52,86.67,13.33
2026-08-18,WH08,P01469,14,4,12,0,9,8,66.67,33.33
2025-08-05,WH11,P04696,14,14,9,0,30,-5,55.56,44.44
2025-04-09,WH06,P01937,30,9,65,0,23,56,86.15,13.85
2025-03-25,WH07,P02064,14,1,4,0,2,3,75.0,25.0
2025-06-10,WH01,P01122,60,44,0,0,114,-44,,
2025-02-15,WH04,P01034,30,48,105,18,78,57,54.29,45.71
2026-01-01,WH02,P02752,7,16,14,3,29,-2,14.29,85.71
2025-09-16,WH04,P00511,7,1,1,0,2,0,0.0,100.0
2025-07-11,WH02,P02740,60,50,55,0,130,5,9.09,90.91
2025-03-28,WH08,P01128,7,1,0,0,2,-1,,
2026-09-29,WH02,P00091,7,3,2,1,5,-1,50.0,50.0
2026-08-07,WH06,P01387,14,0,0,0,0,0,0.0,100.0
2026-08-02,WH11,P00278,60,0,183,0,0,183,100.0,0.0
2025-05-27,WH04,P03033,60,15,18,0,39,3,16.67,83.33
2025-09-01,WH01,P03468,7,0,0,0,0,0,0.0,100.0
2025-10-16,WH09,P03461,7,1,1,0,2,0,0.0,100.0
2025-09-26,WH09,P03980,30,3,12,0,8,9,75.0,25.0
2025-04-22,WH08,P03802,60,37,20,0,96,-17,85.0,15.0
2026-08-17,WH02,P00357,7,26,6,5,47,-20,333.33,0.0
2026-01-01,WH11,P00991,30,0,7,0,0,7,100.0,0.0
2026-05-16,WH03,P02171,60,54,20,0,140,-34,170.0,0.0
2025-04-11,WH11,P00365,30,4,2,0,10,-2,100.0,0.0
2026-08-07,WH08,P01366,7,0,0,0,0,0,0.0,100.0
2026-04-01,WH04,P01295,7,6,6,2,10,0,0.0,100.0
2025-01-16,WH08,P03618,30,214,147,120,308,-67,45.58,54.42
2025-07-15,WH04,P00684,14,2,0,0,4,-2,,
2025-08-16,WH05,P02109,14,4,19,0,9,15,78.95,21.05
2026-01-29,WH06,P04513,14,23,32,0,49,9,28.12,71.88
2026-06-06,WH11,P01783,60,0,0,0,0,0,0.0,100.0
2026-03-12,WH03,P02766,7,0,0,0,0,0,0.0,100.0
2026-06-20,WH06,P02418,14,88,113,50,126,25,22.12,77.88
2025-11-30,WH08,P01443,7,2,3,0,4,1,33.33,66.67
2025-06-25,WH10,P03780,14,2,0,0,4,-2,,
2025-12-14,WH09,P03117,7,3,3,1,5,0,0.0,100.0
2025-05-29,WH06,P01257,60,22,0,0,57,-22,,
2025-03-19,WH01,P03887,7,1,1,1,1,0,0.0,100.0
2026-06-24,WH11,P01449,30,0,1,0,0,1,100.0,0.0
2026-10-31,WH10,P01517,14,0,1,0,0,1,100.0,0.0
2026-08-05,WH08,P02486,7,1,2,0,2,1,50.0,50.0
2025-08-04,WH11,P01465,30,36,76,10,62,40,52.63,47.37
2025-12-18,WH03,P02742,14,0,11,0,0,11,100.0,0.0
2026-06-28,WH09,P04568,7,4,3,1,7,-1,33.33,66.67
2026-01-03,WH01,P04464,60,13,0,0,34,-13,,
2025-11-06,WH11,P04621,30,0,49,0,0,49,100.0,0.0
2026-03-29,WH09,P01465,30,28,25,8,48,-3,12.0,88.0
2025-05-22,WH09,P03938,60,2,0,0,5,-2,,
2025-10-19,WH04,P02967,60,0,0,0,0,0,0.0,100.0
2026-03-26,WH07,P02647,30,10,28,0,25,18,64.29,35.71
2025-03-24,WH02,P04958,14,3,1,0,6,-2,200.0,0.0
2025-04-20,WH09,P01845,14,7,6,0,15,-1,16.67,83.33
2025-06-12,WH03,P03621,7,0,0,0,0,0,0.0,100.0
2025-08-31,WH03,P00833,7,0,1,0,0,1,100.0,0.0
2025-08-27,WH01,P00348,30,3,8,0,8,5,62.5,37.5
2025-04-13,WH10,P00809,14,0,0,0,0,0,0.0,100.0
2026-07-11,WH10,P03004,14,15,19,0,32,4,21.05,78.95
2026-01-11,WH01,P00198,14,3,4,0,6,1,25.0,75.0
2025-11-13,WH03,P01365,7,0,0,0,0,0,0.0,100.0
2026-07-24,WH09,P00576,30,17,19,0,44,2,10.53,89.47
2025-02-13,WH04,P04786,14,0,2,0,0,2,100.0,0.0
2025-12-29,WH11,P00211,14,13,9,0,28,-4,44.44,55.56
2026-03-09,WH09,P01815,30,0,10,0,0,10,100.0,0.0
2026-10-02,WH09,P04546,60,32,0,0,83,-32,,
2026-01-31,WH05,P04652,60,0,2,0,0,2,100.0,0.0
2026-01-21,WH01,P03840,14,4,4,0,9,0,0.0,100.0
2025-09-15,WH07,P04277,30,63,69,0,164,6,8.7,91.3
2025-07-03,WH10,P01216,14,7,5,0,15,-2,40.0,60.0
2025-03-04,WH09,P03210,14,3,62,0,6,59,95.16,4.84
2026-06-17,WH06,P04805,30,3,0,0,8,-3,,
2026-06-15,WH11,P04501,7,1,7,0,2,6,85.71,14.29
2026-05-31,WH01,P04013,60,41,41,0,107,0,0.0,100.0
